config,target,metric,value
eregalloc-c0+spectral,corpus:dot_product,run_min_s,3.661604
eregalloc-c2,corpus:dot_product,compile_s,6.169
eregalloc-c2,corpus:dot_product,obj_bytes,27280
eregalloc-c2,corpus:dot_product,text_bytes,23640
eregalloc-c2,corpus:dot_product,insns,5825
eregalloc-c2,corpus:dot_product,ldr_sp,1027
eregalloc-c2,corpus:dot_product,str_sp,1265
eregalloc-c2,corpus:dot_product,ldp_sp,0
eregalloc-c2,corpus:dot_product,stp_sp,0
eregalloc-c2,corpus:dot_product,mov_imm,1195
eregalloc-c2,corpus:dot_product,objects,1
eregalloc-c2,corpus:dot_product,kfn_insns,216
eregalloc-c2,corpus:dot_product,kfn_ldr_sp,46
eregalloc-c2,corpus:dot_product,kfn_str_sp,30
eregalloc-c2,corpus:dot_product,kfn_ldp_sp,0
eregalloc-c2,corpus:dot_product,kfn_stp_sp,0
eregalloc-c2,corpus:dot_product,kfn_mov_imm,49
eregalloc-c2,corpus:dot_product,kfn_symbols,1
eregalloc-c2,corpus:dot_product,correct,1
eregalloc-c2,corpus:dot_product,run_median_s,3.685428
eregalloc-c2,corpus:dot_product,run_min_s,3.677214
eregalloc-c2+spectral,corpus:dot_product,compile_s,5.962
eregalloc-c2+spectral,corpus:dot_product,obj_bytes,26960
eregalloc-c2+spectral,corpus:dot_product,text_bytes,23316
eregalloc-c2+spectral,corpus:dot_product,insns,5744
eregalloc-c2+spectral,corpus:dot_product,ldr_sp,1026
eregalloc-c2+spectral,corpus:dot_product,str_sp,1225
eregalloc-c2+spectral,corpus:dot_product,ldp_sp,0
eregalloc-c2+spectral,corpus:dot_product,stp_sp,0
eregalloc-c2+spectral,corpus:dot_product,mov_imm,1155
eregalloc-c2+spectral,corpus:dot_product,objects,1
eregalloc-c2+spectral,corpus:dot_product,kfn_insns,216
eregalloc-c2+spectral,corpus:dot_product,kfn_ldr_sp,46
eregalloc-c2+spectral,corpus:dot_product,kfn_str_sp,30
eregalloc-c2+spectral,corpus:dot_product,kfn_ldp_sp,0
eregalloc-c2+spectral,corpus:dot_product,kfn_stp_sp,0
eregalloc-c2+spectral,corpus:dot_product,kfn_mov_imm,49
eregalloc-c2+spectral,corpus:dot_product,kfn_symbols,1
eregalloc-c2+spectral,corpus:dot_product,correct,1
eregalloc-c2+spectral,corpus:dot_product,run_median_s,3.687135
eregalloc-c2+spectral,corpus:dot_product,run_min_s,3.667789
baseline,corpus:elementwise_chain,compile_s,5.688
baseline,corpus:elementwise_chain,obj_bytes,23472
baseline,corpus:elementwise_chain,text_bytes,19839
baseline,corpus:elementwise_chain,insns,4842
baseline,corpus:elementwise_chain,ldr_sp,934
baseline,corpus:elementwise_chain,str_sp,850
baseline,corpus:elementwise_chain,ldp_sp,0
baseline,corpus:elementwise_chain,stp_sp,0
baseline,corpus:elementwise_chain,mov_imm,897
baseline,corpus:elementwise_chain,objects,1
baseline,corpus:elementwise_chain,kfn_insns,312
baseline,corpus:elementwise_chain,kfn_ldr_sp,33
baseline,corpus:elementwise_chain,kfn_str_sp,21
baseline,corpus:elementwise_chain,kfn_ldp_sp,0
baseline,corpus:elementwise_chain,kfn_stp_sp,0
baseline,corpus:elementwise_chain,kfn_mov_imm,143
baseline,corpus:elementwise_chain,kfn_symbols,1
baseline,corpus:elementwise_chain,correct,1
baseline,corpus:elementwise_chain,run_median_s,5.237117
baseline,corpus:elementwise_chain,run_min_s,5.143762
weighted,corpus:elementwise_chain,compile_s,5.701
weighted,corpus:elementwise_chain,obj_bytes,24344
weighted,corpus:elementwise_chain,text_bytes,20707
weighted,corpus:elementwise_chain,insns,5059
weighted,corpus:elementwise_chain,ldr_sp,1009
weighted,corpus:elementwise_chain,str_sp,992
weighted,corpus:elementwise_chain,ldp_sp,0
weighted,corpus:elementwise_chain,stp_sp,0
weighted,corpus:elementwise_chain,mov_imm,897
weighted,corpus:elementwise_chain,objects,1
weighted,corpus:elementwise_chain,kfn_insns,460
weighted,corpus:elementwise_chain,kfn_ldr_sp,102
weighted,corpus:elementwise_chain,kfn_str_sp,100
weighted,corpus:elementwise_chain,kfn_ldp_sp,0
weighted,corpus:elementwise_chain,kfn_stp_sp,0
weighted,corpus:elementwise_chain,kfn_mov_imm,143
weighted,corpus:elementwise_chain,kfn_symbols,1
weighted,corpus:elementwise_chain,correct,1
weighted,corpus:elementwise_chain,run_median_s,16.626053
weighted,corpus:elementwise_chain,run_min_s,16.615267
weighted+remat,corpus:elementwise_chain,compile_s,5.715
weighted+remat,corpus:elementwise_chain,obj_bytes,25248
weighted+remat,corpus:elementwise_chain,text_bytes,21615
weighted+remat,corpus:elementwise_chain,insns,5286
weighted+remat,corpus:elementwise_chain,ldr_sp,961
weighted+remat,corpus:elementwise_chain,str_sp,1083
weighted+remat,corpus:elementwise_chain,ldp_sp,0
weighted+remat,corpus:elementwise_chain,stp_sp,0
weighted+remat,corpus:elementwise_chain,mov_imm,1081
weighted+remat,corpus:elementwise_chain,objects,1
weighted+remat,corpus:elementwise_chain,kfn_insns,466
weighted+remat,corpus:elementwise_chain,kfn_ldr_sp,92
weighted+remat,corpus:elementwise_chain,kfn_str_sp,103
weighted+remat,corpus:elementwise_chain,kfn_ldp_sp,0
weighted+remat,corpus:elementwise_chain,kfn_stp_sp,0
weighted+remat,corpus:elementwise_chain,kfn_mov_imm,156
weighted+remat,corpus:elementwise_chain,kfn_symbols,1
weighted+remat,corpus:elementwise_chain,correct,1
weighted+remat,corpus:elementwise_chain,run_median_s,16.428807
weighted+remat,corpus:elementwise_chain,run_min_s,16.417205
weighted+remat+spectral,corpus:elementwise_chain,compile_s,5.698
weighted+remat+spectral,corpus:elementwise_chain,obj_bytes,25424
weighted+remat+spectral,corpus:elementwise_chain,text_bytes,21787
weighted+remat+spectral,corpus:elementwise_chain,insns,5329
weighted+remat+spectral,corpus:elementwise_chain,ldr_sp,982
weighted+remat+spectral,corpus:elementwise_chain,str_sp,1101
weighted+remat+spectral,corpus:elementwise_chain,ldp_sp,0
weighted+remat+spectral,corpus:elementwise_chain,stp_sp,0
weighted+remat+spectral,corpus:elementwise_chain,mov_imm,1085
weighted+remat+spectral,corpus:elementwise_chain,objects,1
weighted+remat+spectral,corpus:elementwise_chain,kfn_insns,476
weighted+remat+spectral,corpus:elementwise_chain,kfn_ldr_sp,96
weighted+remat+spectral,corpus:elementwise_chain,kfn_str_sp,109
weighted+remat+spectral,corpus:elementwise_chain,kfn_ldp_sp,0
weighted+remat+spectral,corpus:elementwise_chain,kfn_stp_sp,0
weighted+remat+spectral,corpus:elementwise_chain,kfn_mov_imm,156
weighted+remat+spectral,corpus:elementwise_chain,kfn_symbols,1
weighted+remat+spectral,corpus:elementwise_chain,correct,1
weighted+remat+spectral,corpus:elementwise_chain,run_median_s,17.123004
weighted+remat+spectral,corpus:elementwise_chain,run_min_s,17.115748
eregalloc-c0,corpus:elementwise_chain,compile_s,5.711
eregalloc-c0,corpus:elementwise_chain,obj_bytes,23848
eregalloc-c0,corpus:elementwise_chain,text_bytes,20211
eregalloc-c0,corpus:elementwise_chain,insns,4935
eregalloc-c0,corpus:elementwise_chain,ldr_sp,904
eregalloc-c0,corpus:elementwise_chain,str_sp,903
eregalloc-c0,corpus:elementwise_chain,ldp_sp,0
eregalloc-c0,corpus:elementwise_chain,stp_sp,0
eregalloc-c0,corpus:elementwise_chain,mov_imm,963
eregalloc-c0,corpus:elementwise_chain,objects,1
eregalloc-c0,corpus:elementwise_chain,kfn_insns,316
eregalloc-c0,corpus:elementwise_chain,kfn_ldr_sp,33
eregalloc-c0,corpus:elementwise_chain,kfn_str_sp,23
eregalloc-c0,corpus:elementwise_chain,kfn_ldp_sp,0
eregalloc-c0,corpus:elementwise_chain,kfn_stp_sp,0
eregalloc-c0,corpus:elementwise_chain,kfn_mov_imm,145
eregalloc-c0,corpus:elementwise_chain,kfn_symbols,1
eregalloc-c0,corpus:elementwise_chain,correct,1
eregalloc-c0,corpus:elementwise_chain,run_median_s,5.083258
eregalloc-c0,corpus:elementwise_chain,run_min_s,5.052552
eregalloc-c0+spectral,corpus:elementwise_chain,compile_s,5.705
eregalloc-c0+spectral,corpus:elementwise_chain,obj_bytes,23520
eregalloc-c0+spectral,corpus:elementwise_chain,text_bytes,19887
eregalloc-c0+spectral,corpus:elementwise_chain,insns,4854
eregalloc-c0+spectral,corpus:elementwise_chain,ldr_sp,903
eregalloc-c0+spectral,corpus:elementwise_chain,str_sp,863
eregalloc-c0+spectral,corpus:elementwise_chain,ldp_sp,0
eregalloc-c0+spectral,corpus:elementwise_chain,stp_sp,0
eregalloc-c0+spectral,corpus:elementwise_chain,mov_imm,923
eregalloc-c0+spectral,corpus:elementwise_chain,objects,1
eregalloc-c0+spectral,corpus:elementwise_chain,kfn_insns,316
eregalloc-c0+spectral,corpus:elementwise_chain,kfn_ldr_sp,33
eregalloc-c0+spectral,corpus:elementwise_chain,kfn_str_sp,23
eregalloc-c0+spectral,corpus:elementwise_chain,kfn_ldp_sp,0
eregalloc-c0+spectral,corpus:elementwise_chain,kfn_stp_sp,0
eregalloc-c0+spectral,corpus:elementwise_chain,kfn_mov_imm,145
eregalloc-c0+spectral,corpus:elementwise_chain,kfn_symbols,1
eregalloc-c0+spectral,corpus:elementwise_chain,correct,1
eregalloc-c0+spectral,corpus:elementwise_chain,run_median_s,5.065335
eregalloc-c0+spectral,corpus:elementwise_chain,run_min_s,5.053676
eregalloc-c2,corpus:elementwise_chain,compile_s,6.141
eregalloc-c2,corpus:elementwise_chain,obj_bytes,23784
eregalloc-c2,corpus:elementwise_chain,text_bytes,20147
eregalloc-c2,corpus:elementwise_chain,insns,4919
eregalloc-c2,corpus:elementwise_chain,ldr_sp,901
eregalloc-c2,corpus:elementwise_chain,str_sp,899
eregalloc-c2,corpus:elementwise_chain,ldp_sp,0
eregalloc-c2,corpus:elementwise_chain,stp_sp,0
eregalloc-c2,corpus:elementwise_chain,mov_imm,958
eregalloc-c2,corpus:elementwise_chain,objects,1
eregalloc-c2,corpus:elementwise_chain,kfn_insns,316
eregalloc-c2,corpus:elementwise_chain,kfn_ldr_sp,33
eregalloc-c2,corpus:elementwise_chain,kfn_str_sp,23
eregalloc-c2,corpus:elementwise_chain,kfn_ldp_sp,0
eregalloc-c2,corpus:elementwise_chain,kfn_stp_sp,0
eregalloc-c2,corpus:elementwise_chain,kfn_mov_imm,145
eregalloc-c2,corpus:elementwise_chain,kfn_symbols,1
eregalloc-c2,corpus:elementwise_chain,correct,1
eregalloc-c2,corpus:elementwise_chain,run_median_s,5.078386
eregalloc-c2,corpus:elementwise_chain,run_min_s,5.050425
eregalloc-c2+spectral,corpus:elementwise_chain,compile_s,6.124
eregalloc-c2+spectral,corpus:elementwise_chain,obj_bytes,23456
eregalloc-c2+spectral,corpus:elementwise_chain,text_bytes,19823
eregalloc-c2+spectral,corpus:elementwise_chain,insns,4838
eregalloc-c2+spectral,corpus:elementwise_chain,ldr_sp,900
eregalloc-c2+spectral,corpus:elementwise_chain,str_sp,859
eregalloc-c2+spectral,corpus:elementwise_chain,ldp_sp,0
eregalloc-c2+spectral,corpus:elementwise_chain,stp_sp,0
eregalloc-c2+spectral,corpus:elementwise_chain,mov_imm,918
eregalloc-c2+spectral,corpus:elementwise_chain,objects,1
eregalloc-c2+spectral,corpus:elementwise_chain,kfn_insns,316
eregalloc-c2+spectral,corpus:elementwise_chain,kfn_ldr_sp,33
eregalloc-c2+spectral,corpus:elementwise_chain,kfn_str_sp,23
eregalloc-c2+spectral,corpus:elementwise_chain,kfn_ldp_sp,0
eregalloc-c2+spectral,corpus:elementwise_chain,kfn_stp_sp,0
eregalloc-c2+spectral,corpus:elementwise_chain,kfn_mov_imm,145
eregalloc-c2+spectral,corpus:elementwise_chain,kfn_symbols,1
eregalloc-c2+spectral,corpus:elementwise_chain,correct,1
eregalloc-c2+spectral,corpus:elementwise_chain,run_median_s,5.065416
eregalloc-c2+spectral,corpus:elementwise_chain,run_min_s,5.053005
baseline,corpus:gemm_control,compile_s,5.662
baseline,corpus:gemm_control,obj_bytes,23112
baseline,corpus:gemm_control,text_bytes,19495
baseline,corpus:gemm_control,insns,4756
baseline,corpus:gemm_control,ldr_sp,974
baseline,corpus:gemm_control,str_sp,877
baseline,corpus:gemm_control,ldp_sp,0
baseline,corpus:gemm_control,stp_sp,0
baseline,corpus:gemm_control,mov_imm,789
baseline,corpus:gemm_control,objects,1
baseline,corpus:gemm_control,kfn_insns,151
baseline,corpus:gemm_control,kfn_ldr_sp,36
baseline,corpus:gemm_control,kfn_str_sp,23
baseline,corpus:gemm_control,kfn_ldp_sp,0
baseline,corpus:gemm_control,kfn_stp_sp,0
baseline,corpus:gemm_control,kfn_mov_imm,32
baseline,corpus:gemm_control,kfn_symbols,1
baseline,corpus:gemm_control,correct,1
baseline,corpus:gemm_control,run_median_s,4.301495
baseline,corpus:gemm_control,run_min_s,4.281407
weighted,corpus:gemm_control,compile_s,5.72
weighted,corpus:gemm_control,obj_bytes,23800
weighted,corpus:gemm_control,text_bytes,20183
weighted,corpus:gemm_control,insns,4928
weighted,corpus:gemm_control,ldr_sp,1025
weighted,corpus:gemm_control,str_sp,998
weighted,corpus:gemm_control,ldp_sp,0
weighted,corpus:gemm_control,stp_sp,0
weighted,corpus:gemm_control,mov_imm,789
weighted,corpus:gemm_control,objects,1
weighted,corpus:gemm_control,kfn_insns,254
weighted,corpus:gemm_control,kfn_ldr_sp,81
weighted,corpus:gemm_control,kfn_str_sp,81
weighted,corpus:gemm_control,kfn_ldp_sp,0
weighted,corpus:gemm_control,kfn_stp_sp,0
weighted,corpus:gemm_control,kfn_mov_imm,32
weighted,corpus:gemm_control,kfn_symbols,1
weighted,corpus:gemm_control,correct,1
